time,P,G(i),H_sun,T2m,WS10m,Int
20091123:1511,0.0,0.0,0.0,7.59,5.66,0.0
20091123:1611,0.0,0.0,0.0,7.36,5.59,0.0
20091123:1711,0.0,0.0,0.0,7.14,5.45,0.0
20091123:1811,0.0,0.0,0.0,7.13,5.52,0.0
20091123:1911,0.0,0.0,0.0,7.33,5.03,0.0
20091123:2011,0.0,0.0,0.0,7.58,4.97,0.0
20091123:2111,0.0,0.0,0.0,7.71,4.97,0.0
20091123:2211,0.0,0.0,0.0,7.88,4.97,0.0
20091123:2311,0.0,0.0,0.0,7.97,4.9,0.0
20091124:0011,0.0,0.0,0.0,8.05,5.31,0.0
20091124:0111,0.0,0.0,0.0,8.74,6.69,0.0
20091124:0211,0.0,0.0,0.0,9.02,7.45,0.0
20091124:0311,0.0,0.0,0.0,8.91,8.28,0.0
20091124:0411,0.0,0.0,0.0,8.14,8.48,0.0
20091124:0511,0.0,0.0,0.0,7.46,6.83,0.0
20091124:0611,0.0,0.0,0.0,7.27,7.1,0.0
20091124:0711,90.9,22.04,2.95,7.05,7.31,0.0
20091124:0811,238.0,41.62,8.88,7.35,7.17,0.0
20091124:0911,104.1,23.65,13.14,7.44,7.1,0.0
20091124:1011,252.4,43.52,15.41,7.74,6.48,0.0
20091124:1111,484.2,71.89,15.46,8.11,6.07,0.0
20091124:1211,904.8,119.87,13.3,8.29,6.07,0.0
20091124:1311,3336.3,390.38,9.13,8.07,6.97,0.0
20091124:1411,93.3,22.4,3.27,7.85,6.28,0.0
20091124:1511,0.0,0.0,0.0,7.01,5.52,0.0
20091124:1611,0.0,0.0,0.0,6.58,5.17,0.0
20091124:1711,0.0,0.0,0.0,6.51,5.03,0.0
20091124:1811,0.0,0.0,0.0,6.43,4.97,0.0
20091124:1911,0.0,0.0,0.0,6.74,4.83,0.0
20091124:2011,0.0,0.0,0.0,6.8,4.48,0.0
20091124:2111,0.0,0.0,0.0,7.02,4.28,0.0
20091124:2211,0.0,0.0,0.0,7.19,4.0,0.0
20091124:2311,0.0,0.0,0.0,7.09,3.66,0.0
20091125:0011,0.0,0.0,0.0,7.16,3.38,0.0
20091125:0111,0.0,0.0,0.0,7.41,3.59,0.0
20091125:0211,0.0,0.0,0.0,8.26,4.48,0.0
20091125:0311,0.0,0.0,0.0,9.38,5.38,0.0
20091125:0411,0.0,0.0,0.0,9.64,5.31,0.0
20091125:0511,0.0,0.0,0.0,9.69,5.1,0.0
20091125:0611,0.0,0.0,0.0,9.73,4.9,0.0
20091125:0711,79.6,20.61,2.74,10.05,4.55,0.0
20091125:0811,456.7,69.06,8.66,10.09,4.62,0.0
20091125:0911,219.8,39.73,12.93,10.22,4.76,0.0
20091125:1011,285.9,48.24,15.2,10.38,4.97,0.0
20091125:1111,407.8,63.38,15.27,10.51,4.97,0.0
20091125:1211,263.3,45.41,13.12,10.62,5.03,0.0
20091125:1311,2047.5,250.33,8.97,10.74,4.83,0.0
20091125:1411,80.9,20.75,3.13,10.39,4.41,0.0
20091125:1511,0.0,0.0,0.0,9.46,4.28,0.0
20091125:1611,0.0,0.0,0.0,9.01,4.48,0.0
20091125:1711,0.0,0.0,0.0,8.64,4.55,0.0
20091125:1811,0.0,0.0,0.0,8.47,4.55,0.0
20091125:1911,0.0,0.0,0.0,9.12,4.76,0.0
20091125:2011,0.0,0.0,0.0,9.22,4.69,0.0
20091125:2111,0.0,0.0,0.0,9.29,4.76,0.0
20091125:2211,0.0,0.0,0.0,9.5,4.69,0.0
20091125:2311,0.0,0.0,0.0,9.81,4.69,0.0
20091126:0011,0.0,0.0,0.0,10.08,4.69,0.0
20091126:0111,0.0,0.0,0.0,10.02,4.76,0.0
20091126:0211,0.0,0.0,0.0,9.66,4.62,0.0
20091126:0311,0.0,0.0,0.0,9.35,4.41,0.0
20091126:0411,0.0,0.0,0.0,9.11,4.48,0.0
20091126:0511,0.0,0.0,0.0,8.71,4.62,0.0
20091126:0611,0.0,0.0,0.0,8.26,4.9,0.0
20091126:0711,413.1,65.85,2.53,7.46,4.69,0.0
20091126:0811,2524.3,300.29,8.45,7.41,4.9,0.0
20091126:0911,1267.8,160.02,12.72,7.94,4.97,0.0
20091126:1011,2775.8,327.16,15.0,8.49,4.41,0.0
20091126:1111,4191.3,486.5,15.08,8.89,5.38,0.0
20091126:1211,2782.0,327.47,12.95,9.05,6.28,0.0
20091126:1311,1597.1,197.95,8.81,8.87,5.03,0.0
20091126:1411,526.3,79.6,2.99,8.47,4.55,0.0
20091126:1511,0.0,0.0,0.0,8.04,4.55,0.0
20091126:1611,0.0,0.0,0.0,8.06,4.9,0.0
20091126:1711,0.0,0.0,0.0,8.12,5.17,0.0
20091126:1811,0.0,0.0,0.0,7.9,5.38,0.0
20091126:1911,0.0,0.0,0.0,7.49,5.66,0.0
20091126:2011,0.0,0.0,0.0,7.5,5.66,0.0
20091126:2111,0.0,0.0,0.0,7.28,5.66,0.0
20091126:2211,0.0,0.0,0.0,7.05,5.59,0.0
20091126:2311,0.0,0.0,0.0,6.96,5.38,0.0
20091127:0011,0.0,0.0,0.0,6.79,5.24,0.0
20091127:0111,0.0,0.0,0.0,6.51,5.03,0.0
20091127:0211,0.0,0.0,0.0,6.31,4.83,0.0
20091127:0311,0.0,0.0,0.0,6.0,4.62,0.0
20091127:0411,0.0,0.0,0.0,5.61,4.55,0.0
20091127:0511,0.0,0.0,0.0,5.4,4.55,0.0
20091127:0611,0.0,0.0,0.0,5.44,4.83,0.0
20091127:0711,147.5,30.51,2.33,5.75,4.76,0.0
20091127:0811,549.1,78.8,8.25,6.29,4.97,0.0
20091127:0911,1784.3,215.74,12.52,6.79,4.97,0.0
20091127:1011,2271.5,269.54,14.81,7.35,4.97,0.0
20091127:1111,1708.7,208.33,14.9,7.77,4.97,0.0
20091127:1211,54.1,16.08,12.79,7.75,4.83,0.0
20091127:1311,263.5,44.82,8.67,7.29,5.38,0.0
20091127:1411,149.1,30.61,2.86,7.26,6.07,0.0
20091127:1511,0.0,0.0,0.0,7.34,6.07,0.0
20091127:1611,0.0,0.0,0.0,7.11,6.21,0.0
20091127:1711,0.0,0.0,0.0,6.78,7.03,0.0
20091127:1811,0.0,0.0,0.0,6.25,7.45,0.0
20091127:1911,0.0,0.0,0.0,5.89,7.31,0.0
20091127:2011,0.0,0.0,0.0,5.78,6.9,0.0
20091127:2111,0.0,0.0,0.0,5.75,6.07,0.0
20091127:2211,0.0,0.0,0.0,5.59,5.38,0.0
20091127:2311,0.0,0.0,0.0,5.5,4.97,0.0
20091128:0011,0.0,0.0,0.0,5.23,4.83,0.0
20091128:0111,0.0,0.0,0.0,5.12,4.9,0.0
20091128:0211,0.0,0.0,0.0,4.89,5.03,0.0
20091128:0311,0.0,0.0,0.0,4.82,5.03,0.0
20091128:0411,0.0,0.0,0.0,4.74,5.03,0.0
20091128:0511,0.0,0.0,0.0,4.62,4.97,0.0
20091128:0611,0.0,0.0,0.0,4.65,4.9,0.0
20091128:0711,0.0,0.0,0.0,4.99,4.55,0.0
20091128:0811,2833.0,332.76,8.06,5.44,4.48,0.0
20091128:0911,2105.7,250.8,12.33,5.99,3.59,0.0
20091128:1011,556.9,79.85,14.62,6.17,4.07,0.0
20091128:1111,588.9,83.64,14.72,6.57,5.24,0.0
20091128:1211,749.2,101.75,12.63,6.73,5.1,0.0
20091128:1311,104.5,23.65,8.53,6.69,4.28,0.0
20091128:1411,756.5,106.98,2.74,6.44,3.93,0.0
20091128:1511,0.0,0.0,0.0,5.71,3.86,0.0
20091128:1611,0.0,0.0,0.0,5.83,4.14,0.0
20091128:1711,0.0,0.0,0.0,6.13,4.41,0.0
20091128:1811,0.0,0.0,0.0,6.25,4.62,0.0
20091128:1911,0.0,0.0,0.0,5.69,4.9,0.0
20091128:2011,0.0,0.0,0.0,5.44,5.31,0.0
20091128:2111,0.0,0.0,0.0,5.17,5.52,0.0
20091128:2211,0.0,0.0,0.0,5.46,5.38,0.0
20091128:2311,0.0,0.0,0.0,5.81,4.97,0.0
20091129:0011,0.0,0.0,0.0,5.96,4.76,0.0
20091129:0111,0.0,0.0,0.0,6.02,4.9,0.0
20091129:0211,0.0,0.0,0.0,5.92,4.69,0.0
20091129:0311,0.0,0.0,0.0,5.99,4.48,0.0
20091129:0411,0.0,0.0,0.0,6.3,4.34,0.0
20091129:0511,0.0,0.0,0.0,6.62,4.14,0.0
20091129:0611,0.0,0.0,0.0,6.78,4.0,0.0
20091129:0711,0.0,0.0,0.0,6.9,4.14,0.0
20091129:0811,273.8,46.13,7.86,7.22,4.34,0.0
20091129:0911,208.3,37.84,12.14,7.56,4.76,0.0
20091129:1011,358.6,56.76,14.44,7.81,4.9,0.0
20091129:1111,452.5,68.11,14.56,7.92,4.83,0.0
20091129:1211,2745.1,323.55,12.48,8.06,4.28,0.0
20091129:1311,637.6,89.72,8.39,8.23,3.66,0.0
20091129:1411,636.8,93.2,2.63,7.72,3.1,0.0
20091129:1511,0.0,0.0,0.0,6.56,2.83,0.0
20091129:1611,0.0,0.0,0.0,5.86,2.97,0.0
20091129:1711,0.0,0.0,0.0,5.34,3.17,0.0
20091129:1811,0.0,0.0,0.0,5.05,3.38,0.0
20091129:1911,0.0,0.0,0.0,5.42,3.72,0.0
20091129:2011,0.0,0.0,0.0,5.33,3.66,0.0
20091129:2111,0.0,0.0,0.0,5.15,3.79,0.0
20091129:2211,0.0,0.0,0.0,4.88,4.14,0.0
20091129:2311,0.0,0.0,0.0,4.73,4.21,0.0
20091130:0011,0.0,0.0,0.0,4.4,4.07,0.0
20091130:0111,0.0,0.0,0.0,4.26,4.07,0.0
20091130:0211,0.0,0.0,0.0,3.99,4.14,0.0
20091130:0311,0.0,0.0,0.0,3.77,4.41,0.0
20091130:0411,0.0,0.0,0.0,3.77,4.62,0.0
20091130:0511,0.0,0.0,0.0,4.02,4.76,0.0
20091130:0611,0.0,0.0,0.0,4.25,4.76,0.0
20091130:0711,0.0,0.0,0.0,4.1,4.62,0.0
20091130:0811,224.9,39.5,7.68,4.38,4.34,0.0
20091130:0911,1512.9,185.11,11.96,5.29,4.14,0.0
20091130:1011,1460.7,180.2,14.27,6.29,4.14,0.0
20091130:1111,1638.1,200.25,14.4,6.91,3.72,0.0
20091130:1211,443.8,66.89,12.33,7.32,3.1,0.0
20091130:1311,1200.0,153.16,8.27,7.41,2.9,0.0
20091130:1411,514.2,78.03,2.52,7.0,2.48,0.0
20091130:1511,0.0,0.0,0.0,6.38,2.14,0.0
20091130:1611,0.0,0.0,0.0,5.88,1.79,0.0
20091130:1711,0.0,0.0,0.0,5.23,1.52,0.0
20091130:1811,0.0,0.0,0.0,4.54,1.72,0.0
20091130:1911,0.0,0.0,0.0,4.26,1.79,0.0
20091130:2011,0.0,0.0,0.0,4.18,1.66,0.0
20091130:2111,0.0,0.0,0.0,4.05,1.72,0.0
20091130:2211,0.0,0.0,0.0,3.94,1.72,0.0
20091130:2311,0.0,0.0,0.0,3.62,1.66,0.0
20091201:0011,0.0,0.0,0.0,3.18,1.72,0.0
20091201:0111,0.0,0.0,0.0,2.89,1.66,0.0
20091201:0211,0.0,0.0,0.0,2.9,1.86,0.0
20091201:0311,0.0,0.0,0.0,3.29,2.07,0.0
20091201:0411,0.0,0.0,0.0,3.85,2.14,0.0
20091201:0511,0.0,0.0,0.0,4.22,2.28,0.0
20091201:0611,0.0,0.0,0.0,4.64,2.55,0.0
20091201:0711,0.0,0.0,0.0,4.69,2.41,0.0
20091201:0811,1139.6,145.28,7.5,4.99,2.55,0.0
20091201:0911,440.8,66.06,11.78,5.5,3.24,0.0
20091201:1011,239.8,41.62,14.1,5.59,2.97,0.0
20091201:1111,125.2,26.49,14.24,5.58,3.72,0.0
20091201:1211,111.9,24.6,12.2,5.44,4.21,0.0
20091201:1311,924.4,120.91,8.15,5.19,4.14,0.0
20091201:1411,77.1,19.91,2.41,5.01,4.07,0.0
20091201:1511,0.0,0.0,0.0,4.84,3.79,0.0
20091201:1611,0.0,0.0,0.0,4.7,3.45,0.0
20091201:1711,0.0,0.0,0.0,4.59,3.03,0.0
20091201:1811,0.0,0.0,0.0,4.37,2.62,0.0
20091201:1911,0.0,0.0,0.0,4.72,2.76,0.0
20091201:2011,0.0,0.0,0.0,4.76,2.62,0.0
20091201:2111,0.0,0.0,0.0,4.74,2.83,0.0
20091201:2211,0.0,0.0,0.0,4.72,2.9,0.0
20091201:2311,0.0,0.0,0.0,4.68,2.83,0.0
20091202:0011,0.0,0.0,0.0,4.57,2.83,0.0
20091202:0111,0.0,0.0,0.0,4.41,2.69,0.0
20091202:0211,0.0,0.0,0.0,4.26,2.55,0.0
20091202:0311,0.0,0.0,0.0,4.06,2.48,0.0
20091202:0411,0.0,0.0,0.0,3.91,2.41,0.0
20091202:0511,0.0,0.0,0.0,3.81,2.55,0.0
20091202:0611,0.0,0.0,0.0,3.6,2.55,0.0
20091202:0711,0.0,0.0,0.0,3.37,2.28,0.0
20091202:0811,820.5,108.87,7.32,3.34,2.28,0.0
20091202:0911,460.6,68.01,11.61,3.82,2.14,0.0
20091202:1011,1418.4,174.8,13.94,4.33,2.28,0.0
20091202:1111,1764.7,212.76,14.09,4.74,2.55,0.0
20091202:1211,3582.3,415.33,12.07,4.95,2.62,0.0
20091202:1311,2952.0,347.39,8.03,4.8,2.41,0.0
20091202:1411,779.3,109.23,2.32,4.19,2.14,0.0
20091202:1511,0.0,0.0,0.0,3.22,2.28,0.0
20091202:1611,0.0,0.0,0.0,2.66,2.48,0.0
20091202:1711,0.0,0.0,0.0,2.49,2.76,0.0
20091202:1811,0.0,0.0,0.0,2.26,2.48,0.0
20091202:1911,0.0,0.0,0.0,2.33,2.9,0.0
20091202:2011,0.0,0.0,0.0,1.9,2.69,0.0
20091202:2111,0.0,0.0,0.0,1.49,2.28,0.0
20091202:2211,0.0,0.0,0.0,1.38,1.72,0.0
20091202:2311,0.0,0.0,0.0,1.13,1.79,0.0
20091203:0011,0.0,0.0,0.0,1.24,2.0,0.0
20091203:0111,0.0,0.0,0.0,1.38,2.28,0.0
20091203:0211,0.0,0.0,0.0,1.45,2.62,0.0
20091203:0311,0.0,0.0,0.0,1.54,2.83,0.0
20091203:0411,0.0,0.0,0.0,1.44,3.1,0.0
20091203:0511,0.0,0.0,0.0,1.38,3.24,0.0
20091203:0611,0.0,0.0,0.0,1.37,3.52,0.0
20091203:0711,0.0,0.0,0.0,0.92,3.38,0.0
20091203:0811,2841.3,328.78,7.15,0.97,3.59,0.0
20091203:0911,4629.8,526.26,11.45,1.72,3.38,0.0
20091203:1011,5519.8,628.9,13.79,2.65,3.72,0.0
20091203:1111,5369.6,612.95,13.96,3.49,3.93,0.0
20091203:1211,4348.5,497.82,11.94,3.96,3.79,0.0
20091203:1311,3141.7,365.85,7.93,4.01,3.59,0.0
20091203:1411,12.7,8.51,2.23,3.44,3.59,0.0
20091203:1511,0.0,0.0,0.0,2.51,3.86,0.0
20091203:1611,0.0,0.0,0.0,2.22,4.14,0.0
20091203:1711,0.0,0.0,0.0,1.83,4.14,0.0
20091203:1811,0.0,0.0,0.0,1.64,4.07,0.0
20091203:1911,0.0,0.0,0.0,1.89,4.0,0.0
20091203:2011,0.0,0.0,0.0,2.04,3.93,0.0
20091203:2111,0.0,0.0,0.0,2.11,3.79,0.0
20091203:2211,0.0,0.0,0.0,2.07,3.66,0.0
20091203:2311,0.0,0.0,0.0,2.03,3.59,0.0
20091204:0011,0.0,0.0,0.0,1.9,3.59,0.0
20091204:0111,0.0,0.0,0.0,1.94,3.59,0.0
20091204:0211,0.0,0.0,0.0,1.82,3.52,0.0
20091204:0311,0.0,0.0,0.0,1.61,3.38,0.0
20091204:0411,0.0,0.0,0.0,1.64,3.38,0.0
20091204:0511,0.0,0.0,0.0,1.55,3.31,0.0
20091204:0611,0.0,0.0,0.0,1.56,3.38,0.0
20091204:0711,0.0,0.0,0.0,1.48,3.79,0.0
20091204:0811,730.0,97.87,6.99,1.67,4.34,0.0
20091204:0911,282.6,46.35,11.29,2.07,4.21,0.0
20091204:1011,68.0,17.97,13.64,2.62,4.0,0.0
20091204:1111,359.2,55.81,13.82,3.04,3.86,0.0
20091204:1211,833.4,109.79,11.83,3.38,3.72,0.0
20091204:1311,67.6,17.97,7.83,3.55,3.66,0.0
20091204:1411,0.0,0.0,0.0,3.52,3.17,0.0
20091204:1511,0.0,0.0,0.0,3.38,3.17,0.0
20091204:1611,0.0,0.0,0.0,3.24,3.17,0.0
20091204:1711,0.0,0.0,0.0,3.3,3.03,0.0
20091204:1811,0.0,0.0,0.0,3.4,2.76,0.0
20091204:1911,0.0,0.0,0.0,3.24,2.48,0.0
20091204:2011,0.0,0.0,0.0,3.43,2.28,0.0
20091204:2111,0.0,0.0,0.0,3.55,2.21,0.0
20091204:2211,0.0,0.0,0.0,3.62,2.14,0.0
20091204:2311,0.0,0.0,0.0,3.79,2.14,0.0
20091205:0011,0.0,0.0,0.0,3.88,2.07,0.0
20091205:0111,0.0,0.0,0.0,3.92,1.93,0.0
20091205:0211,0.0,0.0,0.0,3.78,1.79,0.0
20091205:0311,0.0,0.0,0.0,3.69,1.66,0.0
20091205:0411,0.0,0.0,0.0,3.33,1.66,0.0
20091205:0511,0.0,0.0,0.0,2.92,1.66,0.0
20091205:0611,0.0,0.0,0.0,2.57,1.45,0.0
20091205:0711,0.0,0.0,0.0,1.96,1.72,0.0
20091205:0811,407.3,61.27,6.83,1.98,2.14,0.0
20091205:0911,297.4,48.24,11.14,2.24,1.86,0.0
20091205:1011,415.2,62.43,13.5,2.56,1.93,0.0
20091205:1111,500.4,72.43,13.7,3.01,2.14,0.0
20091205:1211,295.5,48.24,11.72,3.58,2.34,0.0
20091205:1311,746.8,100.58,7.74,3.73,2.41,0.0
20091205:1411,0.0,0.0,0.0,3.55,2.14,0.0
20091205:1511,0.0,0.0,0.0,2.91,2.28,0.0
20091205:1611,0.0,0.0,0.0,2.52,2.55,0.0
20091205:1711,0.0,0.0,0.0,2.35,2.83,0.0
20091205:1811,0.0,0.0,0.0,2.01,3.03,0.0
20091205:1911,0.0,0.0,0.0,1.71,3.45,0.0
20091205:2011,0.0,0.0,0.0,1.43,3.52,0.0
20091205:2111,0.0,0.0,0.0,1.34,3.59,0.0
20091205:2211,0.0,0.0,0.0,1.35,3.59,0.0
20091205:2311,0.0,0.0,0.0,1.49,3.52,0.0
20091206:0011,0.0,0.0,0.0,1.66,3.38,0.0
20091206:0111,0.0,0.0,0.0,1.68,3.38,0.0
20091206:0211,0.0,0.0,0.0,1.74,3.31,0.0
20091206:0311,0.0,0.0,0.0,1.77,3.17,0.0
20091206:0411,0.0,0.0,0.0,1.84,3.03,0.0
20091206:0511,0.0,0.0,0.0,1.86,2.9,0.0
20091206:0611,0.0,0.0,0.0,1.96,2.9,0.0
20091206:0711,0.0,0.0,0.0,2.13,2.83,0.0
20091206:0811,402.0,60.7,6.68,2.27,2.76,0.0
20091206:0911,228.3,39.73,11.0,2.79,3.59,0.0
20091206:1011,438.4,65.27,13.37,3.18,3.17,0.0
20091206:1111,1145.3,144.19,13.58,3.58,3.45,0.0
20091206:1211,333.8,52.97,11.62,4.1,3.86,0.0
20091206:1311,133.1,27.43,7.66,4.21,3.72,0.0
20091206:1411,0.0,0.0,0.0,3.86,3.03,0.0
20091206:1511,0.0,0.0,0.0,3.59,3.24,0.0
20091206:1611,0.0,0.0,0.0,3.59,3.45,0.0
20091206:1711,0.0,0.0,0.0,3.63,3.52,0.0
20091206:1811,0.0,0.0,0.0,3.63,3.59,0.0
20091206:1911,0.0,0.0,0.0,3.65,3.79,0.0
20091206:2011,0.0,0.0,0.0,3.86,3.79,0.0
20091206:2111,0.0,0.0,0.0,4.06,3.79,0.0
20091206:2211,0.0,0.0,0.0,4.07,3.86,0.0
20091206:2311,0.0,0.0,0.0,4.2,3.72,0.0
20091207:0011,0.0,0.0,0.0,4.39,3.59,0.0
20091207:0111,0.0,0.0,0.0,4.56,3.45,0.0
20091207:0211,0.0,0.0,0.0,4.72,3.17,0.0
20091207:0311,0.0,0.0,0.0,4.9,2.83,0.0
20091207:0411,0.0,0.0,0.0,5.09,2.41,0.0
20091207:0511,0.0,0.0,0.0,5.35,1.93,0.0
20091207:0611,0.0,0.0,0.0,5.78,1.86,0.0
20091207:0711,0.0,0.0,0.0,6.35,3.03,0.0
20091207:0811,85.1,20.81,6.54,6.64,3.59,0.0
20091207:0911,314.0,51.08,10.86,6.74,3.72,0.0
20091207:1011,260.5,44.46,13.24,6.96,3.45,0.0
20091207:1111,215.9,38.79,13.47,7.09,3.17,0.0
20091207:1211,130.9,27.43,11.52,7.09,2.76,0.0
20091207:1311,151.8,30.27,7.58,6.8,2.69,0.0
20091207:1411,0.0,0.0,0.0,6.44,2.34,0.0
20091207:1511,0.0,0.0,0.0,5.75,1.93,0.0
20091207:1611,0.0,0.0,0.0,5.59,1.66,0.0
20091207:1711,0.0,0.0,0.0,5.65,1.59,0.0
20091207:1811,0.0,0.0,0.0,5.62,1.52,0.0
20091207:1911,0.0,0.0,0.0,5.41,1.31,0.0
20091207:2011,0.0,0.0,0.0,5.46,1.38,0.0
20091207:2111,0.0,0.0,0.0,5.4,1.59,0.0
20091207:2211,0.0,0.0,0.0,5.39,1.79,0.0
20091207:2311,0.0,0.0,0.0,5.27,1.93,0.0
20091208:0011,0.0,0.0,0.0,5.2,2.07,0.0
20091208:0111,0.0,0.0,0.0,4.97,2.14,0.0
20091208:0211,0.0,0.0,0.0,4.52,2.28,0.0
20091208:0311,0.0,0.0,0.0,4.02,2.41,0.0
20091208:0411,0.0,0.0,0.0,3.75,2.55,0.0
20091208:0511,0.0,0.0,0.0,3.6,2.76,0.0
20091208:0611,0.0,0.0,0.0,3.31,3.03,0.0
20091208:0711,0.0,0.0,0.0,3.6,2.97,0.0
20091208:0811,2099.7,250.96,6.4,3.66,3.1,0.0
20091208:0911,2098.1,248.08,10.73,3.93,3.24,0.0
20091208:1011,4453.6,510.34,13.12,4.47,3.72,0.0
20091208:1111,2829.5,328.39,13.36,4.74,3.66,0.0
20091208:1211,4457.2,513.0,11.44,4.93,3.66,0.0
20091208:1311,2946.1,345.52,7.51,4.92,3.45,0.0
20091208:1411,0.0,0.0,0.0,4.69,3.03,0.0
20091208:1511,0.0,0.0,0.0,4.51,3.17,0.0
20091208:1611,0.0,0.0,0.0,4.22,3.1,0.0
20091208:1711,0.0,0.0,0.0,4.13,2.97,0.0
20091208:1811,0.0,0.0,0.0,4.15,2.62,0.0
20091208:1911,0.0,0.0,0.0,4.1,2.28,0.0
20091208:2011,0.0,0.0,0.0,4.12,2.0,0.0
20091208:2111,0.0,0.0,0.0,4.09,1.72,0.0
20091208:2211,0.0,0.0,0.0,3.85,1.66,0.0
20091208:2311,0.0,0.0,0.0,3.78,1.72,0.0
20091209:0011,0.0,0.0,0.0,3.56,1.79,0.0
20091209:0111,0.0,0.0,0.0,3.44,1.86,0.0
20091209:0211,0.0,0.0,0.0,3.06,1.93,0.0
20091209:0311,0.0,0.0,0.0,2.76,1.79,0.0
20091209:0411,0.0,0.0,0.0,2.46,1.59,0.0
20091209:0511,0.0,0.0,0.0,2.31,1.31,0.0
20091209:0611,0.0,0.0,0.0,2.17,1.1,0.0
20091209:0711,0.0,0.0,0.0,1.92,0.9,0.0
20091209:0811,976.4,126.13,6.27,1.9,0.83,0.0
20091209:0911,1699.6,204.59,10.61,2.22,0.9,0.0
20091209:1011,1840.7,220.49,13.01,2.71,0.69,0.0
20091209:1111,349.9,54.87,13.27,3.09,0.07,0.0
20091209:1211,1146.0,144.87,11.36,3.28,0.41,0.0
20091209:1311,1070.7,137.0,7.45,3.4,0.76,0.0
20091209:1411,0.0,0.0,0.0,3.23,0.69,0.0
20091209:1511,0.0,0.0,0.0,2.77,0.41,0.0
20091209:1611,0.0,0.0,0.0,2.28,0.62,0.0
20091209:1711,0.0,0.0,0.0,1.62,0.9,0.0
20091209:1811,0.0,0.0,0.0,0.9,1.17,0.0
20091209:1911,0.0,0.0,0.0,1.43,1.17,0.0
20091209:2011,0.0,0.0,0.0,1.7,1.31,0.0
20091209:2111,0.0,0.0,0.0,1.87,1.45,0.0
20091209:2211,0.0,0.0,0.0,1.9,1.59,0.0
20091209:2311,0.0,0.0,0.0,2.22,1.66,0.0
20091210:0011,0.0,0.0,0.0,2.28,1.79,0.0
20091210:0111,0.0,0.0,0.0,2.43,1.79,0.0
20091210:0211,0.0,0.0,0.0,2.53,1.86,0.0
20091210:0311,0.0,0.0,0.0,2.59,2.0,0.0
20091210:0411,0.0,0.0,0.0,2.65,2.21,0.0
20091210:0511,0.0,0.0,0.0,2.59,2.34,0.0
20091210:0611,0.0,0.0,0.0,2.58,2.41,0.0
20091210:0711,0.0,0.0,0.0,2.63,2.34,0.0
20091210:0811,127.2,26.49,6.14,2.67,2.41,0.0
20091210:0911,250.8,42.57,10.49,2.84,3.1,0.0
20091210:1011,989.5,126.89,12.9,2.93,2.9,0.0
20091210:1111,648.7,89.22,13.18,3.0,3.17,0.0
20091210:1211,767.2,102.28,11.29,2.94,3.31,0.0
20091210:1311,1353.2,166.96,7.4,2.83,3.45,0.0
20091210:1411,0.0,0.0,0.0,2.64,3.45,0.0
20091210:1511,0.0,0.0,0.0,2.46,3.31,0.0
20091210:1611,0.0,0.0,0.0,2.36,3.52,0.0
20091210:1711,0.0,0.0,0.0,2.33,3.86,0.0
20091210:1811,0.0,0.0,0.0,2.36,3.86,0.0
20091210:1911,0.0,0.0,0.0,2.05,3.59,0.0
20091210:2011,0.0,0.0,0.0,1.98,3.52,0.0
20091210:2111,0.0,0.0,0.0,1.98,3.38,0.0
20091210:2211,0.0,0.0,0.0,1.99,3.24,0.0
20091210:2311,0.0,0.0,0.0,1.94,3.17,0.0
20091211:0011,0.0,0.0,0.0,1.78,3.1,0.0
20091211:0111,0.0,0.0,0.0,1.46,2.97,0.0
20091211:0211,0.0,0.0,0.0,1.18,2.76,0.0
20091211:0311,0.0,0.0,0.0,0.64,2.62,0.0
20091211:0411,0.0,0.0,0.0,0.17,2.62,0.0
20091211:0511,0.0,0.0,0.0,-0.26,2.62,0.0
20091211:0611,0.0,0.0,0.0,-0.67,2.55,0.0
20091211:0711,0.0,0.0,0.0,0.35,2.48,0.0
20091211:0811,2545.5,297.64,6.02,0.3,2.28,0.0
20091211:0911,3957.4,452.54,10.38,1.08,2.07,0.0
20091211:1011,5059.9,580.84,12.81,1.74,2.0,0.0
20091211:1111,4604.8,528.72,13.1,2.45,2.07,0.0
20091211:1211,4239.0,487.62,11.22,2.74,2.14,0.0
20091211:1311,3073.9,358.83,7.35,2.73,2.0,0.0
20091211:1411,0.0,0.0,0.0,2.15,2.0,0.0
20091211:1511,0.0,0.0,0.0,1.35,2.07,0.0
20091211:1611,0.0,0.0,0.0,0.89,1.93,0.0
20091211:1711,0.0,0.0,0.0,0.7,1.79,0.0
20091211:1811,0.0,0.0,0.0,0.54,1.72,0.0
20091211:1911,0.0,0.0,0.0,-0.06,1.79,0.0
20091211:2011,0.0,0.0,0.0,-0.64,1.72,0.0
20091211:2111,0.0,0.0,0.0,-1.55,1.66,0.0
20091211:2211,0.0,0.0,0.0,-2.32,1.59,0.0
20091211:2311,0.0,0.0,0.0,-2.59,1.45,0.0
20091212:0011,0.0,0.0,0.0,-2.71,1.24,0.0
20091212:0111,0.0,0.0,0.0,-2.43,1.1,0.0
20091212:0211,0.0,0.0,0.0,-2.42,0.97,0.0
20091212:0311,0.0,0.0,0.0,-2.15,0.76,0.0
20091212:0411,0.0,0.0,0.0,-2.23,0.55,0.0
20091212:0511,0.0,0.0,0.0,-2.29,0.48,0.0
20091212:0611,0.0,0.0,0.0,-2.63,0.41,0.0
