time,P,G(i),H_sun,T2m,WS10m,Int
20080613:1211,897.9,122.98,56.27,13.11,1.24,0.0
20080613:1311,649.7,93.65,50.22,13.26,1.03,0.0
20080613:1411,714.1,101.22,42.43,12.74,0.55,0.0
20080613:1511,252.8,44.46,33.81,12.6,2.07,0.0
20080613:1611,374.4,59.6,24.96,11.63,3.59,0.0
20080613:1711,629.7,90.64,16.29,10.98,4.28,0.0
20080613:1811,290.0,48.87,8.14,10.82,4.0,0.0
20080613:1911,0.0,0.0,0.0,10.27,1.93,0.0
20080613:2011,0.0,0.0,0.0,9.41,2.21,0.0
20080613:2111,0.0,0.0,0.0,9.16,2.34,0.0
20080613:2211,0.0,0.0,0.0,8.88,2.34,0.0
20080613:2311,0.0,0.0,0.0,8.6,2.34,0.0
20080614:0011,0.0,0.0,0.0,8.37,2.48,0.0
20080614:0111,0.0,0.0,0.0,8.25,2.62,0.0
20080614:0211,0.0,0.0,0.0,8.1,2.69,0.0
20080614:0311,102.8,23.53,4.57,7.99,2.69,0.0
20080614:0411,395.8,61.54,12.35,8.59,2.55,0.0
20080614:0511,1451.5,210.08,20.82,9.79,2.76,0.0
20080614:0611,2944.8,360.78,29.63,11.03,4.14,0.0
20080614:0711,3827.2,458.3,38.42,11.57,4.21,0.0
20080614:0811,5089.0,610.18,46.7,12.66,4.41,0.0
20080614:0911,4333.3,522.7,53.73,13.41,4.55,0.0
20080614:1011,7263.0,887.29,58.37,13.81,4.69,0.0
20080614:1111,897.9,122.98,59.35,14.31,4.83,0.0
20080614:1211,1027.6,138.11,56.34,14.27,4.76,0.0
20080614:1311,5145.1,623.63,50.29,14.71,4.48,0.0
20080614:1411,1436.0,186.36,42.5,15.04,3.93,0.0
20080614:1511,2588.3,321.42,33.88,15.01,3.38,0.0
20080614:1611,2247.4,297.14,25.03,14.9,3.03,0.0
20080614:1711,585.6,86.61,16.36,14.61,2.69,0.0
20080614:1811,257.0,45.25,8.21,13.99,1.93,0.0
20080614:1911,0.0,0.0,0.0,13.04,1.66,0.0
20080614:2011,0.0,0.0,0.0,12.2,1.72,0.0
20080614:2111,0.0,0.0,0.0,11.23,2.07,0.0
20080614:2211,0.0,0.0,0.0,10.48,2.14,0.0
20080614:2311,0.0,0.0,0.0,9.76,2.14,0.0
20080615:0011,0.0,0.0,0.0,9.46,2.07,0.0
20080615:0111,0.0,0.0,0.0,9.08,2.14,0.0
20080615:0211,0.0,0.0,0.0,8.73,2.14,0.0
20080615:0311,0.0,3.62,4.58,8.6,2.07,0.0
20080615:0411,446.2,67.88,12.36,9.34,1.86,0.0
20080615:0511,1287.9,172.0,20.83,10.64,2.0,0.0
20080615:0611,2084.3,260.88,29.63,12.03,2.21,0.0
20080615:0711,4403.9,535.04,38.42,13.46,2.83,0.0
20080615:0811,4379.5,534.0,46.71,14.34,3.03,0.0
20080615:0911,4921.1,602.99,53.75,14.86,3.1,0.0
20080615:1011,4335.9,532.31,58.4,15.53,3.38,0.0
20080615:1111,3716.8,457.52,59.4,15.99,3.66,0.0
20080615:1211,4578.0,562.01,56.4,15.61,3.38,0.0
20080615:1311,3841.0,472.36,50.36,15.74,3.1,0.0
20080615:1411,5497.3,676.68,42.56,16.18,3.03,0.0
20080615:1511,4033.0,500.84,33.95,16.35,2.55,0.0
20080615:1611,2234.2,298.02,25.1,16.32,2.34,0.0
20080615:1711,75.2,19.87,16.43,14.6,2.97,0.0
20080615:1811,272.0,47.06,8.27,13.18,1.66,0.0
20080615:1911,0.0,0.0,0.0,13.21,1.72,0.0
20080615:2011,0.0,0.0,0.0,12.05,2.07,0.0
20080615:2111,0.0,0.0,0.0,11.23,2.28,0.0
20080615:2211,0.0,0.0,0.0,10.82,2.41,0.0
20080615:2311,0.0,0.0,0.0,10.49,2.48,0.0
20080616:0011,0.0,0.0,0.0,10.05,2.48,0.0
20080616:0111,0.0,0.0,0.0,9.7,2.34,0.0
20080616:0211,0.0,0.0,0.0,9.38,2.21,0.0
20080616:0311,77.9,19.91,4.59,9.06,2.0,0.0
20080616:0411,498.4,74.22,12.37,9.5,1.59,0.0
20080616:0511,1435.9,205.41,20.83,11.23,1.59,0.0
20080616:0611,3146.8,394.14,29.63,12.7,1.59,0.0
20080616:0711,3804.2,468.09,38.42,13.72,1.45,0.0
20080616:0811,5377.2,668.0,46.71,15.21,1.79,0.0
20080616:0911,3065.1,381.0,53.76,15.69,2.28,0.0
20080616:1011,480.3,73.79,58.43,15.62,2.07,0.0
20080616:1111,801.3,112.57,59.45,15.42,1.66,0.0
20080616:1211,1024.4,139.06,56.45,15.08,1.03,0.0
20080616:1311,1098.8,147.57,50.41,14.56,0.97,0.0
20080616:1411,3150.8,391.38,42.62,14.53,1.1,0.0
20080616:1511,3709.9,465.42,34.01,14.9,0.55,0.0
20080616:1611,2183.1,291.06,25.16,14.99,0.34,0.0
20080616:1711,840.7,125.52,16.49,14.56,1.1,0.0
20080616:1811,278.6,47.97,8.33,13.47,1.59,0.0
20080616:1911,0.0,0.0,0.0,12.52,1.45,0.0
20080616:2011,0.0,0.0,0.0,11.44,0.69,0.0
20080616:2111,0.0,0.0,0.0,11.37,0.48,0.0
20080616:2211,0.0,0.0,0.0,9.85,1.24,0.0
20080616:2311,0.0,0.0,0.0,8.85,1.79,0.0
20080617:0011,0.0,0.0,0.0,8.36,2.0,0.0
20080617:0111,0.0,0.0,0.0,8.05,2.14,0.0
20080617:0211,0.0,0.0,0.0,7.7,2.14,0.0
20080617:0311,33.9,12.67,4.59,7.51,2.07,0.0
20080617:0411,508.6,75.12,12.36,8.47,1.66,0.0
20080617:0511,1414.9,210.63,20.82,10.97,1.66,0.0
20080617:0611,3327.6,415.89,29.63,12.54,2.14,0.0
20080617:0711,5130.1,621.71,38.42,13.42,3.17,0.0
20080617:0811,5327.1,648.29,46.71,14.32,3.45,0.0
20080617:0911,6081.4,747.14,53.77,14.98,3.52,0.0
20080617:1011,7028.0,873.44,58.45,15.9,3.79,0.0
20080617:1111,2261.9,284.43,59.48,16.4,4.07,0.0
20080617:1211,4129.9,507.38,56.5,16.65,4.21,0.0
20080617:1311,4628.8,567.51,50.47,16.96,4.34,0.0
20080617:1411,3694.3,454.32,42.68,17.07,4.14,0.0
20080617:1511,3568.0,441.71,34.07,16.91,3.66,0.0
20080617:1611,2228.3,295.82,25.22,16.76,3.38,0.0
20080617:1711,618.3,119.15,16.54,16.33,2.83,0.0
20080617:1811,289.5,49.78,8.38,15.59,1.79,0.0
20080617:1911,0.0,0.0,0.0,14.27,1.24,0.0
20080617:2011,0.0,0.0,0.0,12.66,1.03,0.0
20080617:2111,0.0,0.0,0.0,12.6,0.9,0.0
20080617:2211,0.0,0.0,0.0,10.33,1.45,0.0
20080617:2311,0.0,0.0,0.0,8.82,1.79,0.0
20080618:0011,0.0,0.0,0.0,8.23,1.93,0.0
20080618:0111,0.0,0.0,0.0,7.81,2.0,0.0
20080618:0211,0.0,0.0,0.0,7.84,2.07,0.0
20080618:0311,90.5,21.72,4.58,7.88,2.21,0.0
20080618:0411,291.6,48.87,12.36,9.56,2.14,0.0
20080618:0511,1423.9,205.44,20.81,11.73,2.14,0.0
20080618:0611,3069.6,384.0,29.62,13.81,2.62,0.0
20080618:0711,2781.3,345.51,38.41,15.84,2.9,0.0
20080618:0811,1498.6,195.82,46.71,17.32,3.31,0.0
20080618:0911,4555.3,564.53,53.77,18.47,3.93,0.0
20080618:1011,5966.2,744.59,58.46,19.42,4.48,0.0
20080618:1111,2036.7,261.4,59.51,19.6,4.41,0.0
20080618:1211,5617.9,704.13,56.54,19.3,3.52,0.0
20080618:1311,5340.7,668.41,50.51,19.79,3.52,0.0
20080618:1411,3828.4,479.11,42.73,19.9,3.17,0.0
20080618:1511,3538.4,447.73,34.12,19.75,2.21,0.0
20080618:1611,1712.5,228.26,25.27,19.91,2.07,0.0
20080618:1711,611.7,119.9,16.59,19.67,1.52,0.0
20080618:1811,291.6,50.68,8.43,18.74,1.45,0.0
20080618:1911,0.0,0.0,0.0,18.11,1.03,0.0
20080618:2011,0.0,0.0,0.0,15.71,1.66,0.0
20080618:2111,0.0,0.0,0.0,14.31,2.28,0.0
20080618:2211,0.0,0.0,0.0,13.6,2.48,0.0
20080618:2311,0.0,0.0,0.0,13.57,2.55,0.0
20080619:0011,0.0,0.0,0.0,13.68,2.69,0.0
20080619:0111,0.0,0.0,0.0,13.43,2.69,0.0
20080619:0211,0.0,0.0,0.0,13.22,2.69,0.0
20080619:0311,6.0,7.24,4.57,13.0,2.62,0.0
20080619:0411,526.5,78.74,12.34,13.43,2.48,0.0
20080619:0511,1132.2,154.29,20.79,15.22,2.21,0.0
20080619:0611,1660.1,215.71,29.6,17.24,2.41,0.0
20080619:0711,3405.3,426.1,38.39,18.56,2.55,0.0
20080619:0811,6014.7,758.76,46.69,19.92,2.9,0.0
20080619:0911,6992.8,894.64,53.76,21.25,3.38,0.0
20080619:1011,6017.5,763.37,58.47,21.73,3.93,0.0
20080619:1111,4829.5,609.83,59.53,22.07,4.07,0.0
20080619:1211,5474.4,691.45,56.57,22.26,4.34,0.0
20080619:1311,2905.3,369.43,50.56,22.26,4.41,0.0
20080619:1411,2365.2,304.24,42.77,22.01,3.52,0.0
20080619:1511,2345.8,302.32,34.16,21.87,3.17,0.0
20080619:1611,1887.3,253.23,25.31,21.9,3.1,0.0
20080619:1711,684.9,124.78,16.64,21.52,2.83,0.0
20080619:1811,195.5,38.01,8.47,20.5,2.62,0.0
20080619:1911,0.0,0.0,0.0,19.51,2.48,0.0
20080619:2011,0.0,0.0,0.0,18.35,2.48,0.0
20080619:2111,0.0,0.0,0.0,17.32,2.21,0.0
20080619:2211,0.0,0.0,0.0,16.08,2.14,0.0
20080619:2311,0.0,0.0,0.0,15.05,1.59,0.0
20080620:0011,0.0,0.0,0.0,14.94,0.76,0.0
20080620:0111,0.0,0.0,0.0,13.74,1.24,0.0
20080620:0211,0.0,0.0,0.0,13.76,1.79,0.0
20080620:0311,6.0,7.24,4.56,13.8,2.14,0.0
20080620:0411,32.4,12.67,12.32,14.04,2.28,0.0
20080620:0511,1402.5,201.0,20.77,14.52,2.41,0.0
20080620:0611,1389.8,181.27,29.58,14.87,3.1,0.0
20080620:0711,1040.0,140.0,38.37,14.57,3.24,0.0
20080620:0811,4240.7,518.68,46.68,15.25,3.24,0.0
20080620:0911,5699.2,705.13,53.75,16.25,3.17,0.0
20080620:1011,5279.6,655.69,58.47,17.67,3.52,0.0
20080620:1111,6149.9,769.3,59.55,18.7,3.93,0.0
20080620:1211,4572.1,568.18,56.6,19.2,4.21,0.0
20080620:1311,6341.0,793.31,50.59,19.72,4.14,0.0
20080620:1411,3132.6,392.33,42.81,19.68,4.0,0.0
20080620:1511,3632.3,454.85,34.2,19.43,3.66,0.0
20080620:1611,1760.4,232.92,25.35,19.34,3.38,0.0
20080620:1711,848.0,126.37,16.68,18.85,2.69,0.0
20080620:1811,286.4,49.78,8.51,17.85,2.83,0.0
20080620:1911,0.0,0.0,0.0,16.75,2.28,0.0
20080620:2011,0.0,0.0,0.0,15.64,2.41,0.0
20080620:2111,0.0,0.0,0.0,14.81,2.34,0.0
20080620:2211,0.0,0.0,0.0,14.07,1.93,0.0
20080620:2311,0.0,0.0,0.0,13.22,1.79,0.0
20080621:0011,0.0,0.0,0.0,12.41,2.07,0.0
20080621:0111,0.0,0.0,0.0,12.1,2.14,0.0
20080621:0211,0.0,0.0,0.0,11.61,2.28,0.0
20080621:0311,38.1,13.58,4.54,11.38,2.28,0.0
20080621:0411,530.4,78.74,12.3,11.87,2.14,0.0
20080621:0511,1325.3,181.5,20.75,13.58,2.07,0.0
20080621:0611,2917.0,367.12,29.55,15.22,2.76,0.0
20080621:0711,4575.6,559.1,38.34,16.01,3.79,0.0
20080621:0811,2784.8,346.24,46.65,16.89,4.14,0.0
20080621:0911,1824.7,233.66,53.74,17.27,4.55,0.0
20080621:1011,1347.3,177.84,58.47,17.74,4.83,0.0
20080621:1111,3576.0,437.76,59.56,15.77,4.97,0.0
20080621:1211,6397.0,784.88,56.62,16.5,5.03,0.0
20080621:1311,5611.6,685.8,50.62,17.06,5.17,0.0
20080621:1411,4861.2,593.39,42.85,17.49,5.17,0.0
20080621:1511,4279.9,526.43,34.24,17.28,4.9,0.0
20080621:1611,2367.5,316.21,25.39,16.87,4.41,0.0
20080621:1711,631.7,121.61,16.71,16.43,3.38,0.0
20080621:1811,220.5,40.73,8.54,15.77,1.86,0.0
20080621:1911,0.0,0.0,0.0,14.7,1.03,0.0
20080621:2011,0.0,0.0,0.0,14.63,0.28,0.0
20080621:2111,0.0,0.0,0.0,11.95,1.24,0.0
20080621:2211,0.0,0.0,0.0,10.33,1.66,0.0
20080621:2311,0.0,0.0,0.0,9.52,1.93,0.0
20080622:0011,0.0,0.0,0.0,9.29,2.21,0.0
20080622:0111,0.0,0.0,0.0,9.34,2.34,0.0
20080622:0211,0.0,0.0,0.0,9.56,2.48,0.0
20080622:0311,89.5,21.72,4.51,9.82,2.48,0.0
20080622:0411,413.0,64.26,12.27,11.07,2.41,0.0
20080622:0511,1394.3,201.82,20.71,13.61,2.28,0.0
20080622:0611,3218.6,407.88,29.52,16.02,2.76,0.0
20080622:0711,4738.5,584.87,38.31,18.24,3.86,0.0
20080622:0811,4668.3,578.32,46.62,19.8,4.69,0.0
20080622:0911,5329.9,663.83,53.71,20.81,5.17,0.0
20080622:1011,5875.4,737.28,58.45,21.47,5.1,0.0
20080622:1111,6993.8,887.17,59.56,21.94,4.97,0.0
20080622:1211,6469.0,822.06,56.64,23.08,4.83,0.0
20080622:1311,3169.1,404.72,50.64,24.12,4.62,0.0
20080622:1411,4414.0,560.27,42.87,24.95,4.69,0.0
20080622:1511,3352.5,431.09,34.27,25.58,4.62,0.0
20080622:1611,1935.2,264.19,25.42,25.84,3.86,0.0
20080622:1711,750.0,113.38,16.74,25.47,2.9,0.0
20080622:1811,93.8,23.53,8.57,24.03,2.62,0.0
20080622:1911,0.0,0.0,0.0,22.49,2.97,0.0
20080622:2011,0.0,0.0,0.0,21.08,2.48,0.0
20080622:2111,0.0,0.0,0.0,20.29,2.62,0.0
20080622:2211,0.0,0.0,0.0,20.1,2.76,0.0
20080622:2311,0.0,0.0,0.0,19.99,3.03,0.0
20080623:0011,0.0,0.0,0.0,20.0,3.38,0.0
20080623:0111,0.0,0.0,0.0,20.01,4.0,0.0
20080623:0211,0.0,0.0,0.0,19.5,3.79,0.0
20080623:0311,0.0,3.62,4.48,18.94,4.0,0.0
20080623:0411,31.4,12.67,12.23,18.88,4.28,0.0
20080623:0511,182.1,35.95,20.68,19.21,4.55,0.0
20080623:0611,1662.0,216.53,29.48,19.28,5.45,0.0
20080623:0711,4492.8,551.26,38.28,19.68,6.76,0.0
20080623:0811,5139.0,630.03,46.59,19.67,6.69,0.0
20080623:0911,7443.7,921.69,53.68,19.7,6.55,0.0
20080623:1011,6370.6,788.15,58.43,19.77,6.41,0.0
20080623:1111,6940.5,861.08,59.55,20.08,6.76,0.0
20080623:1211,3467.5,430.48,56.65,20.24,7.38,0.0
20080623:1311,1953.6,250.25,50.66,19.7,7.45,0.0
20080623:1411,3572.8,440.28,42.9,19.11,6.55,0.0
20080623:1511,1037.8,141.9,34.29,19.04,6.55,0.0
20080623:1611,1922.7,251.77,25.44,18.73,6.41,0.0
20080623:1711,632.6,93.56,16.76,18.16,6.0,0.0
20080623:1811,308.7,52.49,8.59,17.29,5.86,0.0
20080623:1911,0.0,0.0,0.0,16.23,5.72,0.0
20080623:2011,0.0,0.0,0.0,15.31,5.45,0.0
20080623:2111,0.0,0.0,0.0,14.54,5.1,0.0
20080623:2211,0.0,0.0,0.0,13.92,4.9,0.0
20080623:2311,0.0,0.0,0.0,13.14,4.48,0.0
20080624:0011,0.0,0.0,0.0,12.45,4.28,0.0
20080624:0111,0.0,0.0,0.0,11.76,4.28,0.0
20080624:0211,0.0,0.0,0.0,11.17,4.28,0.0
20080624:0311,83.2,20.82,4.44,10.62,4.14,0.0
20080624:0411,370.0,58.83,12.19,10.64,3.72,0.0
20080624:0511,1384.4,205.33,20.63,11.23,5.17,0.0
20080624:0611,3030.5,372.03,29.44,12.03,5.72,0.0
20080624:0711,4371.2,522.51,38.23,12.99,5.52,0.0
20080624:0811,6169.8,738.78,46.55,13.87,5.86,0.0
20080624:0911,6511.6,786.06,53.65,14.97,6.28,0.0
20080624:1011,6482.3,788.01,58.41,15.95,6.28,0.0
20080624:1111,7778.6,958.51,59.54,16.67,5.93,0.0
20080624:1211,7189.3,884.44,56.65,17.12,5.72,0.0
20080624:1311,6577.2,804.46,50.67,17.22,5.66,0.0
20080624:1411,4954.4,602.43,42.91,16.93,5.38,0.0
20080624:1511,4209.6,515.44,34.31,16.53,5.1,0.0
20080624:1611,2379.0,314.97,25.46,16.12,4.83,0.0
20080624:1711,645.7,123.11,16.78,15.61,4.28,0.0
20080624:1811,214.8,39.82,8.6,15.0,2.97,0.0
20080624:1911,0.0,0.0,0.0,13.52,2.34,0.0
20080624:2011,0.0,0.0,0.0,12.54,1.79,0.0
20080624:2111,0.0,0.0,0.0,11.57,1.59,0.0
20080624:2211,0.0,0.0,0.0,10.82,1.66,0.0
20080624:2311,0.0,0.0,0.0,10.18,1.79,0.0
20080625:0011,0.0,0.0,0.0,9.51,1.86,0.0
20080625:0111,0.0,0.0,0.0,8.84,1.93,0.0
20080625:0211,0.0,0.0,0.0,8.32,1.86,0.0
20080625:0311,90.5,21.72,4.39,7.89,1.86,0.0
20080625:0411,387.6,60.64,12.14,8.78,1.52,0.0
20080625:0511,1345.4,205.47,20.59,11.87,1.17,0.0
20080625:0611,3231.9,409.31,29.39,13.81,1.38,0.0
20080625:0711,4937.5,614.89,38.19,15.01,1.17,0.0
20080625:0811,6426.7,815.61,46.5,16.27,1.31,0.0
20080625:0911,7153.6,925.86,53.61,17.57,1.45,0.0
20080625:1011,7624.9,1007.56,58.38,18.76,1.31,0.0
20080625:1111,5356.3,684.24,59.52,19.89,1.86,0.0
20080625:1211,5719.7,729.49,56.64,20.42,2.41,0.0
20080625:1311,4954.0,626.82,50.68,21.14,2.83,0.0
20080625:1411,1571.5,208.3,42.92,21.37,2.9,0.0
20080625:1511,250.3,45.41,34.32,19.9,1.79,0.0
20080625:1611,2191.5,295.05,25.47,19.17,1.31,0.0
20080625:1711,588.5,88.56,16.79,18.68,1.38,0.0
20080625:1811,271.7,47.97,8.61,18.24,1.24,0.0
20080625:1911,0.0,0.0,0.0,17.97,0.83,0.0
20080625:2011,0.0,0.0,0.0,17.04,0.9,0.0
20080625:2111,0.0,0.0,0.0,15.98,0.9,0.0
20080625:2211,0.0,0.0,0.0,16.25,0.34,0.0
20080625:2311,0.0,0.0,0.0,14.68,1.03,0.0
20080626:0011,0.0,0.0,0.0,13.03,1.72,0.0
20080626:0111,0.0,0.0,0.0,12.17,1.93,0.0
20080626:0211,0.0,0.0,0.0,11.7,1.86,0.0
20080626:0311,2.5,6.34,4.34,11.46,1.66,0.0
20080626:0411,514.5,76.93,12.09,11.94,1.24,0.0
20080626:0511,1357.6,194.53,20.53,14.5,1.31,0.0
20080626:0611,2266.0,287.96,29.34,15.96,2.28,0.0
20080626:0711,1651.7,213.34,38.13,17.16,4.0,0.0
20080626:0811,1264.9,168.38,46.45,17.89,4.28,0.0
20080626:0911,3945.4,488.17,53.56,18.59,4.62,0.0
20080626:1011,1011.9,139.06,58.34,19.08,4.9,0.0
20080626:1111,6305.4,787.61,59.5,19.64,4.83,0.0
20080626:1211,6377.0,798.31,56.63,20.02,4.69,0.0
20080626:1311,4125.4,513.76,50.68,20.48,4.83,0.0
20080626:1411,2917.4,366.97,42.93,20.31,4.48,0.0
20080626:1511,3871.0,484.68,34.33,20.29,4.28,0.0
20080626:1611,2206.6,295.34,25.48,19.89,3.45,0.0
20080626:1711,844.1,132.59,16.8,19.33,2.28,0.0
20080626:1811,298.7,51.59,8.62,18.62,1.45,0.0
20080626:1911,0.0,0.0,0.0,17.72,1.52,0.0
20080626:2011,0.0,0.0,0.0,16.22,1.45,0.0
20080626:2111,0.0,0.0,0.0,15.0,1.17,0.0
20080626:2211,0.0,0.0,0.0,14.46,1.03,0.0
20080626:2311,0.0,0.0,0.0,13.23,1.59,0.0
20080627:0011,0.0,0.0,0.0,13.28,1.93,0.0
20080627:0111,0.0,0.0,0.0,13.41,2.21,0.0
20080627:0211,0.0,0.0,0.0,13.64,2.48,0.0
20080627:0311,87.4,21.72,4.29,13.94,2.62,0.0
20080627:0411,501.0,76.03,12.04,14.72,2.76,0.0
20080627:0511,1350.1,198.75,20.48,15.93,2.76,0.0
20080627:0611,2737.4,348.82,29.28,17.56,2.76,0.0
20080627:0711,2924.4,368.04,38.08,19.33,3.1,0.0
20080627:0811,4370.6,547.15,46.39,20.44,3.45,0.0
20080627:0911,3138.5,396.45,53.51,21.06,4.0,0.0
20080627:1011,5513.2,691.46,58.29,20.78,4.41,0.0
20080627:1111,4036.9,500.27,59.46,18.35,4.28,0.0
20080627:1211,1833.9,234.6,56.61,17.01,4.28,0.0
20080627:1311,2035.9,258.78,50.67,16.93,3.45,0.0
20080627:1411,1755.3,226.46,42.93,17.66,3.24,0.0
20080627:1511,2696.4,336.97,34.33,17.01,3.52,0.0
20080627:1611,1378.3,182.4,25.49,16.96,3.31,0.0
20080627:1711,819.5,131.31,16.8,16.85,3.52,0.0
20080627:1811,303.6,51.59,8.61,15.92,4.21,0.0
20080627:1911,0.0,0.0,0.0,14.09,4.21,0.0
20080627:2011,0.0,0.0,0.0,13.93,4.83,0.0
20080627:2111,0.0,0.0,0.0,13.49,4.62,0.0
20080627:2211,0.0,0.0,0.0,13.17,4.62,0.0
20080627:2311,0.0,0.0,0.0,13.05,4.41,0.0
20080628:0011,0.0,0.0,0.0,12.94,4.28,0.0
20080628:0111,0.0,0.0,0.0,12.73,4.14,0.0
20080628:0211,0.0,0.0,0.0,12.27,3.79,0.0
20080628:0311,88.6,21.72,4.23,11.75,3.31,0.0
20080628:0411,470.9,71.5,11.97,11.92,3.17,0.0
20080628:0511,1200.1,162.15,20.41,12.85,3.24,0.0
20080628:0611,1585.4,203.51,29.21,14.28,3.72,0.0
20080628:0711,805.4,112.57,38.01,15.02,3.59,0.0
20080628:0811,3513.7,430.07,46.33,15.64,4.21,0.0
20080628:0911,3823.6,467.99,53.45,15.48,3.93,0.0
20080628:1011,2840.5,350.83,58.24,15.39,4.34,0.0
20080628:1111,1915.9,242.17,59.42,15.0,4.14,0.0
20080628:1211,1216.0,160.82,56.59,15.37,4.48,0.0
20080628:1311,649.9,94.6,50.66,16.66,4.83,0.0
20080628:1411,695.7,100.27,42.92,16.99,4.48,0.0
20080628:1511,494.4,75.68,34.33,16.53,4.28,0.0
20080628:1611,157.9,32.16,25.48,16.05,4.97,0.0
20080628:1711,92.6,22.7,16.79,16.5,4.62,0.0
20080628:1811,9.5,8.15,8.6,16.69,4.28,0.0
20080628:1911,0.0,0.0,0.0,15.45,3.86,0.0
20080628:2011,0.0,0.0,0.0,15.0,3.72,0.0
20080628:2111,0.0,0.0,0.0,14.66,4.0,0.0
20080628:2211,0.0,0.0,0.0,14.4,3.72,0.0
20080628:2311,0.0,0.0,0.0,14.29,3.52,0.0
20080629:0011,0.0,0.0,0.0,14.01,3.38,0.0
20080629:0111,0.0,0.0,0.0,13.82,3.38,0.0
20080629:0211,0.0,0.0,0.0,13.41,3.31,0.0
20080629:0311,14.1,9.05,4.16,13.05,3.24,0.0
20080629:0411,430.8,66.97,11.91,13.22,3.1,0.0
20080629:0511,1340.7,197.32,20.35,13.63,2.62,0.0
20080629:0611,2553.2,320.05,29.15,14.56,3.52,0.0
20080629:0711,4212.9,515.27,37.95,16.04,3.79,0.0
20080629:0811,5650.5,693.31,46.27,17.02,4.21,0.0
20080629:0911,6367.6,789.03,53.38,18.22,4.62,0.0
20080629:1011,2271.0,288.52,58.18,18.96,4.41,0.0
20080629:1111,5615.8,702.32,59.38,19.55,4.07,0.0
20080629:1211,6491.2,816.78,56.56,20.11,4.21,0.0
20080629:1311,5987.4,752.63,50.64,20.46,3.79,0.0
20080629:1411,4678.5,586.7,42.91,20.38,3.03,0.0
20080629:1511,2644.5,337.21,34.32,20.54,2.76,0.0
20080629:1611,2109.7,282.63,25.47,20.57,2.55,0.0
20080629:1711,760.7,112.13,16.78,20.33,1.79,0.0
20080629:1811,222.7,41.63,8.59,19.5,0.9,0.0
20080629:1911,0.0,0.0,0.0,18.08,1.03,0.0
20080629:2011,0.0,0.0,0.0,16.24,1.45,0.0
20080629:2111,0.0,0.0,0.0,14.95,1.86,0.0
20080629:2211,0.0,0.0,0.0,14.17,2.07,0.0
20080629:2311,0.0,0.0,0.0,13.73,2.34,0.0
20080630:0011,0.0,0.0,0.0,13.6,2.41,0.0
20080630:0111,0.0,0.0,0.0,13.79,2.55,0.0
20080630:0211,0.0,0.0,0.0,14.01,2.62,0.0
20080630:0311,0.0,2.72,4.09,14.37,2.55,0.0
20080630:0411,492.1,75.12,11.83,15.3,2.62,0.0
20080630:0511,1317.3,190.04,20.27,16.39,2.62,0.0
20080630:0611,1548.5,202.57,29.07,17.51,2.62,0.0
20080630:0711,3677.9,455.93,37.87,18.45,3.86,0.0
20080630:0811,4942.4,611.07,46.19,18.87,4.21,0.0
20080630:0911,6981.7,873.21,53.31,19.59,4.76,0.0
20080630:1011,4133.7,513.04,58.11,19.91,5.45,0.0
20080630:1111,1728.7,224.2,59.32,19.58,5.72,0.0
20080630:1211,5308.9,655.23,56.52,19.61,6.0,0.0
20080630:1311,3146.7,391.55,50.61,19.26,5.79,0.0
20080630:1411,4993.1,612.9,42.89,18.99,5.45,0.0
20080630:1511,4318.5,533.83,34.31,18.74,5.17,0.0
20080630:1611,2383.6,318.49,25.46,18.36,4.83,0.0
20080630:1711,662.7,125.68,16.76,17.84,4.07,0.0
20080630:1811,287.3,49.78,8.57,17.27,2.83,0.0
20080630:1911,0.0,0.0,0.0,16.05,2.62,0.0
20080630:2011,0.0,0.0,0.0,14.98,2.28,0.0
20080630:2111,0.0,0.0,0.0,14.03,2.07,0.0
20080630:2211,0.0,0.0,0.0,13.19,2.14,0.0
20080630:2311,0.0,0.0,0.0,12.54,2.34,0.0
20080701:0011,0.0,0.0,0.0,12.09,2.48,0.0
20080701:0111,0.0,0.0,0.0,11.8,2.55,0.0
20080701:0211,0.0,0.0,0.0,11.58,2.48,0.0
20080701:0311,76.9,19.91,4.01,11.33,2.48,0.0
20080701:0411,352.7,57.02,11.76,11.91,2.28,0.0
20080701:0511,1313.2,192.52,20.2,13.42,2.34,0.0
20080701:0611,2618.0,329.88,29.0,15.04,2.9,0.0
20080701:0711,4745.6,582.51,37.8,16.37,3.31,0.0
20080701:0811,5882.9,726.62,46.12,17.3,3.59,0.0
20080701:0911,6114.4,763.65,53.24,18.2,3.45,0.0
20080701:1011,5759.9,722.89,58.04,18.96,3.31,0.0
20080701:1111,5802.6,730.05,59.26,19.67,3.52,0.0
20080701:1211,6959.9,883.28,56.47,20.07,3.66,0.0
20080701:1311,6745.5,849.77,50.58,20.17,3.86,0.0
20080701:1411,5682.4,708.35,42.87,20.02,3.79,0.0
20080701:1511,4034.5,506.05,34.29,19.83,3.38,0.0
20080701:1611,2257.9,303.32,25.44,19.5,2.83,0.0
20080701:1711,710.1,127.42,16.74,18.99,2.14,0.0
20080701:1811,292.5,50.68,8.54,18.2,1.52,0.0
20080701:1911,0.0,0.0,0.0,16.65,1.79,0.0
20080701:2011,0.0,0.0,0.0,15.15,1.86,0.0
20080701:2111,0.0,0.0,0.0,13.73,1.72,0.0
20080701:2211,0.0,0.0,0.0,12.3,1.59,0.0
20080701:2311,0.0,0.0,0.0,11.27,1.52,0.0
